id,index,GO term,meaning,screening,category
GO:0043153,442,entrainment of circadian clock by photoperiod,,,biological_process
GO:0004505,443,phenylalanine 4-monooxygenase activity,,,molecular_function
GO:1904294,444,positive regulation of ERAD pathway,,,biological_process
GO:0031526,445,brush border membrane,,none,cellular_component
GO:0006418,446,tRNA aminoacylation for protein translation,,,biological_process
GO:0009266,447,response to temperature stimulus,,,biological_process
GO:0000298,448,endopolyphosphatase activity,,,molecular_function
GO:0030244,449,cellulose biosynthetic process,,,biological_process
GO:1990465,450,Unknown,,,molecular_function
GO:0046627,451,negative regulation of insulin receptor signaling pathway,,,biological_process
GO:0042730,452,fibrinolysis,,,biological_process
GO:0009426,453,"bacterial-type flagellum basal body, distal rod",,,cellular_component
GO:0016984,454,ribulose-bisphosphate carboxylase activity,,,molecular_function
GO:0021766,455,hippocampus development,,,biological_process
GO:0005912,456,adherens junction,,,cellular_component
GO:0009882,457,blue light photoreceptor activity,,,molecular_function
GO:0071978,458,bacterial-type flagellum-dependent swarming motility,,,biological_process
GO:0000792,459,heterochromatin,,,cellular_component
GO:0007422,460,peripheral nervous system development,,,biological_process
GO:0010243,461,response to organonitrogen compound,,,biological_process
GO:0034364,462,high-density lipoprotein particle,,,cellular_component
GO:0031492,463,nucleosomal DNA binding,,,molecular_function
GO:0017064,464,fatty acid amide hydrolase activity,,,molecular_function
GO:0051092,465,positive regulation of NF-kappaB transcription factor activity,,,biological_process
GO:0000472,466,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,biological_process
GO:0009415,467,response to water,,,biological_process
GO:0098703,468,calcium ion import across plasma membrane,,yes,biological_process
GO:0031369,469,translation initiation factor binding,,,molecular_function
GO:0005983,470,starch catabolic process,,,biological_process
GO:0071385,471,cellular response to glucocorticoid stimulus,,,biological_process
GO:0031676,472,plasma membrane-derived thylakoid membrane,,none,cellular_component
GO:0030026,473,intracellular manganese ion homeostasis,,,biological_process
GO:0016286,474,small conductance calcium-activated potassium channel activity,,,molecular_function
GO:0070096,475,mitochondrial outer membrane translocase complex assembly,,none,biological_process
GO:0042256,476,cytosolic ribosome assembly,,,biological_process
GO:0045158,477,"electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity",,,molecular_function
GO:0005319,478,lipid transporter activity,,,molecular_function
GO:0038187,479,pattern recognition receptor activity,,,molecular_function
GO:0007188,480,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,,,biological_process
GO:0004566,481,beta-glucuronidase activity,,,molecular_function
GO:0008715,482,CDP-diacylglycerol diphosphatase activity,,,molecular_function
GO:1990862,483,nuclear membrane complex Bqt3-Bqt4,,none,cellular_component
GO:0006177,484,GMP biosynthetic process,,,biological_process
GO:0140042,485,lipid droplet formation,,,biological_process
GO:0007605,486,sensory perception of sound,,,biological_process
GO:0043103,487,hypoxanthine salvage,,,biological_process
GO:0008830,488,"dTDP-4-dehydrorhamnose 3,5-epimerase activity",,,molecular_function
GO:0006518,489,peptide metabolic process,,,biological_process
GO:0050321,490,tau-protein kinase activity,,,molecular_function
GO:0071949,491,FAD binding,,,molecular_function
GO:1903818,492,positive regulation of voltage-gated potassium channel activity,,,biological_process
GO:0004336,493,galactosylceramidase activity,,,molecular_function
GO:0019797,494,procollagen-proline 3-dioxygenase activity,,,molecular_function
GO:0031638,495,zymogen activation,,,biological_process
GO:1990456,496,mitochondrion-endoplasmic reticulum membrane tethering,,none,biological_process
GO:0033961,497,cis-stilbene-oxide hydrolase activity,,,molecular_function
GO:0047952,498,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity,,,molecular_function
GO:0043386,499,mycotoxin biosynthetic process,,,biological_process
GO:0102483,500,scopolin beta-glucosidase activity,,,molecular_function
GO:0035299,501,inositol pentakisphosphate 2-kinase activity,,,molecular_function
GO:0004124,502,cysteine synthase activity,,,molecular_function
GO:0043684,503,type IV secretion system complex,,,cellular_component
GO:0010494,504,cytoplasmic stress granule,,,cellular_component
GO:0042135,505,Unknown,,,biological_process
GO:0140513,506,nuclear protein-containing complex,,,cellular_component
GO:0004020,507,adenylylsulfate kinase activity,,,molecular_function
GO:0106320,508,Unknown,,,molecular_function
GO:0009083,509,branched-chain amino acid catabolic process,,,biological_process
GO:0045022,510,early endosome to late endosome transport,,,biological_process
GO:0005850,511,eukaryotic translation initiation factor 2 complex,,,cellular_component
GO:0016925,512,protein sumoylation,,,biological_process
GO:0000785,513,chromatin,,,cellular_component
GO:0097363,514,protein O-acetylglucosaminyltransferase activity,,,molecular_function
GO:0008808,515,cardiolipin synthase activity,,,molecular_function
GO:0005934,516,cellular bud tip,,,cellular_component
GO:0045671,517,negative regulation of osteoclast differentiation,,,biological_process
GO:0031307,518,Unknown,,,cellular_component
GO:0006048,519,UDP-N-acetylglucosamine biosynthetic process,,,biological_process
GO:0061133,520,endopeptidase activator activity,,,molecular_function
GO:0000049,521,tRNA binding,,,molecular_function
GO:0006556,522,S-adenosylmethionine biosynthetic process,,,biological_process
GO:0000285,523,1-phosphatidylinositol-3-phosphate 5-kinase activity,,,molecular_function
GO:0031391,524,Elg1 RFC-like complex,,,cellular_component
GO:0070140,525,deSUMOylase activity,,,molecular_function
GO:0016922,526,nuclear receptor binding,,,molecular_function
GO:1904985,527,negative regulation of quinolinate biosynthetic process,,,biological_process
GO:0042110,528,T cell activation,,,biological_process
GO:0004957,529,prostaglandin E receptor activity,,,molecular_function
GO:0008121,530,ubiquinol-cytochrome-c reductase activity,,,molecular_function
GO:0016559,531,peroxisome fission,,,biological_process
GO:0006121,532,"mitochondrial electron transport, succinate to ubiquinone",,,biological_process
GO:0050090,533,mannuronate reductase activity,,,molecular_function
GO:0004108,534,citrate (Si)-synthase activity,,,molecular_function
GO:0052659,535,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity",,,molecular_function
GO:0019062,536,virion attachment to host cell,,,biological_process
GO:0002161,537,aminoacyl-tRNA editing activity,,,molecular_function
GO:0070461,538,SAGA-type complex,,,cellular_component
GO:0003689,539,DNA clamp loader activity,,,molecular_function
GO:0016282,540,eukaryotic 43S preinitiation complex,,,cellular_component
GO:0009063,541,amino acid catabolic process,,,biological_process
GO:0016776,542,"phosphotransferase activity, phosphate group as acceptor",,,molecular_function
GO:0046496,543,nicotinamide nucleotide metabolic process,,,biological_process
GO:0071522,544,ureidoglycine aminohydrolase activity,,,molecular_function
GO:0008752,545,FMN reductase (NAD(P)H) activity,,,molecular_function
GO:0031234,546,extrinsic component of cytoplasmic side of plasma membrane,,none,cellular_component
GO:0000027,547,ribosomal large subunit assembly,,,biological_process
GO:0005753,548,mitochondrial proton-transporting ATP synthase complex,,,cellular_component
GO:0030424,549,axon,,,cellular_component
GO:0033588,550,elongator holoenzyme complex,,,cellular_component
GO:0034475,551,U4 snRNA 3'-end processing,,,biological_process
GO:0043158,552,heterocyst development,,,biological_process
GO:0070475,553,rRNA base methylation,,,biological_process
GO:0015420,554,ABC-type vitamin B12 transporter activity,,,molecular_function
GO:0045145,555,single-stranded DNA 5'-3' DNA exonuclease activity,,,molecular_function
GO:0004198,556,calcium-dependent cysteine-type endopeptidase activity,,,molecular_function
GO:0006401,557,RNA catabolic process,,,biological_process
GO:0030254,558,protein secretion by the type III secretion system,,,biological_process
GO:0045881,559,positive regulation of sporulation resulting in formation of a cellular spore,,,biological_process
GO:0004342,560,glucosamine-6-phosphate deaminase activity,,,molecular_function
GO:0019627,561,urea metabolic process,,,biological_process
GO:0032196,562,transposition,,,biological_process
GO:0061604,563,molybdopterin-synthase sulfurtransferase activity,,,molecular_function
GO:0046685,564,response to arsenic-containing substance,,,biological_process
GO:0006750,565,glutathione biosynthetic process,,,biological_process
GO:0003721,566,telomerase RNA reverse transcriptase activity,,,molecular_function
GO:0070050,567,neuron cellular homeostasis,,,biological_process
GO:0033167,568,ARC complex,,,cellular_component
GO:0030428,569,cell septum,,,cellular_component
GO:0047485,570,Unknown,,,molecular_function
GO:0004030,571,aldehyde dehydrogenase [NAD(P)+] activity,,,molecular_function
GO:0000177,572,cytoplasmic exosome (RNase complex),,,cellular_component
GO:0050357,573,tropinesterase activity,,,molecular_function
GO:0009723,574,response to ethylene,,,biological_process
GO:0035025,575,positive regulation of Rho protein signal transduction,,,biological_process
GO:0046656,576,folic acid biosynthetic process,,,biological_process
GO:0018401,577,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,,,biological_process
GO:0043802,578,"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity",,,molecular_function
GO:0003881,579,CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity,,,molecular_function
GO:0002237,580,response to molecule of bacterial origin,,,biological_process
GO:0030908,581,protein splicing,,,biological_process
GO:0046295,582,glycolate biosynthetic process,,,biological_process
GO:0102342,583,Unknown,,,molecular_function
GO:0009085,584,lysine biosynthetic process,,,biological_process
GO:0001968,585,fibronectin binding,,,molecular_function
GO:0006044,586,N-acetylglucosamine metabolic process,,,biological_process
GO:0015671,587,oxygen transport,,,biological_process
GO:0007035,588,vacuolar acidification,,,biological_process
GO:0051787,589,misfolded protein binding,,,molecular_function
GO:0004088,590,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,,,molecular_function
GO:0009792,591,embryo development ending in birth or egg hatching,,,biological_process
GO:0050778,592,positive regulation of immune response,,,biological_process
GO:0002053,593,positive regulation of mesenchymal cell proliferation,,,biological_process
GO:0003868,594,4-hydroxyphenylpyruvate dioxygenase activity,,,molecular_function
GO:0004998,595,transferrin receptor activity,,,molecular_function
GO:0006308,596,DNA catabolic process,,,biological_process
GO:0008559,597,ABC-type xenobiotic transporter activity,,,molecular_function
GO:0036065,598,fucosylation,,,biological_process
GO:0018677,599,pentachlorophenol monooxygenase activity,,,molecular_function
GO:0006078,600,(1->6)-beta-D-glucan biosynthetic process,,,biological_process
GO:0042174,601,negative regulation of sporulation resulting in formation of a cellular spore,,,biological_process
GO:0001501,602,skeletal system development,,,biological_process
GO:0009739,603,response to gibberellin,,,biological_process
GO:0003997,604,acyl-CoA oxidase activity,,,molecular_function
GO:0005160,605,transforming growth factor beta receptor binding,,,molecular_function
GO:0010099,606,regulation of photomorphogenesis,,,biological_process
GO:0031333,607,negative regulation of protein-containing complex assembly,,,biological_process
